Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-03 00:00:00,Japan,Japan,JP,380.77,456.91,30.75,27.5,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 01:00:00,Japan,Japan,JP,348.35,421.96,36.78,33.03,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 02:00:00,Japan,Japan,JP,329.03,400.6,40.42,36.64,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 03:00:00,Japan,Japan,JP,327.68,400.29,40.4,36.57,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 04:00:00,Japan,Japan,JP,348.53,423.28,37.08,33.76,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 05:00:00,Japan,Japan,JP,366.94,441.94,33.52,29.45,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 06:00:00,Japan,Japan,JP,398.13,475.71,27.58,23.93,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 07:00:00,Japan,Japan,JP,434.22,514.98,20.81,17.73,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 08:00:00,Japan,Japan,JP,456.73,539.29,16.64,13.16,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 09:00:00,Japan,Japan,JP,446.33,527.05,18.55,12.35,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 10:00:00,Japan,Japan,JP,445.93,526.64,18.62,12.37,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 11:00:00,Japan,Japan,JP,459.34,542.17,16.17,12.91,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 12:00:00,Japan,Japan,JP,456.54,538.86,16.68,12.92,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 13:00:00,Japan,Japan,JP,454.4,536.49,17.09,12.96,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 14:00:00,Japan,Japan,JP,456.93,539.43,16.69,13.3,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 15:00:00,Japan,Japan,JP,435.0,513.72,20.91,12.62,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 16:00:00,Japan,Japan,JP,453.72,535.45,17.67,13.7,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 17:00:00,Japan,Japan,JP,453.31,534.53,17.68,13.67,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 18:00:00,Japan,Japan,JP,451.85,532.7,17.84,13.62,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 19:00:00,Japan,Japan,JP,451.4,532.35,17.91,13.69,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 20:00:00,Japan,Japan,JP,451.96,533.58,17.85,13.76,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-03 21:00:00,Japan,Japan,JP,451.68,533.65,17.9,14.4,,true,ESTIMATED_MODE_BREAKDOWN
