Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-01 00:00:00,Japan,Japan,JP,349.2,420.75,36.34,27.59,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 01:00:00,Japan,Japan,JP,317.04,386.32,42.18,33.04,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 02:00:00,Japan,Japan,JP,302.51,369.37,44.85,35.39,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 03:00:00,Japan,Japan,JP,301.61,368.32,45.01,35.28,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 04:00:00,Japan,Japan,JP,310.87,378.73,43.32,33.33,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 05:00:00,Japan,Japan,JP,329.21,399.16,39.96,29.9,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 06:00:00,Japan,Japan,JP,363.46,436.54,33.72,23.98,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 07:00:00,Japan,Japan,JP,411.18,487.71,25.04,15.89,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 08:00:00,Japan,Japan,JP,437.58,516.07,20.25,11.92,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 09:00:00,Japan,Japan,JP,439.34,518.34,19.92,11.82,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 10:00:00,Japan,Japan,JP,439.98,519.0,19.8,11.72,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 11:00:00,Japan,Japan,JP,440.71,520.17,19.67,11.59,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 12:00:00,Japan,Japan,JP,440.72,519.86,19.67,11.5,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 13:00:00,Japan,Japan,JP,439.18,518.14,19.95,11.44,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 14:00:00,Japan,Japan,JP,439.34,517.32,19.94,11.33,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 15:00:00,Japan,Japan,JP,436.13,513.22,20.54,11.43,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 16:00:00,Japan,Japan,JP,435.66,512.13,20.63,11.24,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 17:00:00,Japan,Japan,JP,435.84,512.14,20.61,11.27,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 18:00:00,Japan,Japan,JP,435.77,512.15,20.62,11.27,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 19:00:00,Japan,Japan,JP,435.35,511.73,20.69,11.23,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 20:00:00,Japan,Japan,JP,434.77,511.05,20.8,11.25,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 21:00:00,Japan,Japan,JP,434.81,512.15,20.77,11.39,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 22:00:00,Japan,Japan,JP,432.92,510.81,21.11,12.2,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-01 23:00:00,Japan,Japan,JP,397.73,473.03,27.51,19.21,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 00:00:00,Japan,Japan,JP,358.2,431.61,34.68,26.29,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 01:00:00,Japan,Japan,JP,319.15,390.38,41.77,32.93,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 02:00:00,Japan,Japan,JP,294.04,363.29,46.34,37.04,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 03:00:00,Japan,Japan,JP,280.18,347.85,48.87,39.24,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 04:00:00,Japan,Japan,JP,284.56,351.32,48.1,38.04,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 05:00:00,Japan,Japan,JP,305.54,373.91,44.27,34.05,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 06:00:00,Japan,Japan,JP,352.64,425.25,35.68,25.74,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 07:00:00,Japan,Japan,JP,408.07,484.1,25.62,16.29,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 08:00:00,Japan,Japan,JP,439.22,518.07,19.94,11.48,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 09:00:00,Japan,Japan,JP,440.26,519.7,19.75,11.54,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 10:00:00,Japan,Japan,JP,440.03,519.43,19.79,11.6,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 11:00:00,Japan,Japan,JP,438.81,517.95,20.01,11.8,,true,ESTIMATED_MODE_BREAKDOWN
2022-01-02 12:00:00,Japan,Japan,JP,437.62,516.77,20.23,11.86,,true,ESTIMATED_MODE_BREAKDOWN
