Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-01 00:00:00,Taiwan,Taiwan,TW,445.82,531.94,15.26,6.61,taipower.com.tw,false,
2023-01-01 01:00:00,Taiwan,Taiwan,TW,433.1,518.12,17.65,9.21,taipower.com.tw,false,
2023-01-01 02:00:00,Taiwan,Taiwan,TW,419.69,503.93,19.65,11.46,taipower.com.tw,false,
2023-01-01 03:00:00,Taiwan,Taiwan,TW,414.99,498.45,20.73,12.66,taipower.com.tw,false,
2023-01-01 04:00:00,Taiwan,Taiwan,TW,419.64,503.83,19.77,11.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 05:00:00,Taiwan,Taiwan,TW,414.66,498.9,20.41,12.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 06:00:00,Taiwan,Taiwan,TW,420.53,503.74,20.83,12.8,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 07:00:00,Taiwan,Taiwan,TW,429.93,513.87,19.37,11.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 08:00:00,Taiwan,Taiwan,TW,444.25,529.1,17.17,9.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 09:00:00,Taiwan,Taiwan,TW,445.42,530.18,17.15,9.12,taipower.com.tw; Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 10:00:00,Taiwan,Taiwan,TW,451.33,535.64,17.02,8.99,taipower.com.tw,false,
2023-01-01 11:00:00,Taiwan,Taiwan,TW,449.72,533.68,17.45,9.19,taipower.com.tw,false,
2023-01-01 12:00:00,Taiwan,Taiwan,TW,449.67,533.75,17.54,9.12,taipower.com.tw,false,
2023-01-01 13:00:00,Taiwan,Taiwan,TW,448.14,531.88,17.95,9.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 14:00:00,Taiwan,Taiwan,TW,446.62,530.07,18.31,9.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-01 15:00:00,Taiwan,Taiwan,TW,445.48,528.73,18.58,9.52,taipower.com.tw; Electricity Maps Estimation,false,
2023-01-01 16:00:00,Taiwan,Taiwan,TW,443.86,526.83,18.68,9.34,taipower.com.tw,false,
2023-01-01 17:00:00,Taiwan,Taiwan,TW,442.98,526.96,17.0,6.86,taipower.com.tw,false,
2023-01-01 18:00:00,Taiwan,Taiwan,TW,441.95,526.06,16.7,6.12,taipower.com.tw,false,
2023-01-01 19:00:00,Taiwan,Taiwan,TW,442.64,528.1,15.71,5.0,taipower.com.tw,false,
2023-01-01 20:00:00,Taiwan,Taiwan,TW,443.31,528.92,15.57,4.57,taipower.com.tw,false,
2023-01-01 21:00:00,Taiwan,Taiwan,TW,441.86,527.06,15.95,4.97,taipower.com.tw,false,
2023-01-01 22:00:00,Taiwan,Taiwan,TW,443.43,528.73,15.88,4.78,taipower.com.tw,false,
2023-01-01 23:00:00,Taiwan,Taiwan,TW,441.87,527.34,16.08,5.11,taipower.com.tw,false,
2023-01-02 00:00:00,Taiwan,Taiwan,TW,429.31,514.25,17.86,7.38,taipower.com.tw,false,
2023-01-02 01:00:00,Taiwan,Taiwan,TW,419.09,503.29,19.57,9.46,taipower.com.tw,false,
2023-01-02 02:00:00,Taiwan,Taiwan,TW,418.65,503.1,19.56,9.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 03:00:00,Taiwan,Taiwan,TW,405.34,488.35,22.47,12.57,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 04:00:00,Taiwan,Taiwan,TW,400.99,482.36,24.06,14.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 05:00:00,Taiwan,Taiwan,TW,406.05,488.93,22.56,12.82,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 06:00:00,Taiwan,Taiwan,TW,420.48,504.55,20.06,10.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 07:00:00,Taiwan,Taiwan,TW,439.59,526.08,16.09,6.23,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 08:00:00,Taiwan,Taiwan,TW,450.0,537.53,14.22,4.62,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 09:00:00,Taiwan,Taiwan,TW,444.38,531.18,15.2,5.76,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 10:00:00,Taiwan,Taiwan,TW,441.72,528.57,15.43,5.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 11:00:00,Taiwan,Taiwan,TW,440.7,527.67,15.34,5.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 12:00:00,Taiwan,Taiwan,TW,441.26,528.74,15.07,5.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 13:00:00,Taiwan,Taiwan,TW,440.32,527.81,15.15,4.98,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 14:00:00,Taiwan,Taiwan,TW,435.71,521.88,16.38,5.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 15:00:00,Taiwan,Taiwan,TW,437.02,521.42,17.25,6.02,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 16:00:00,Taiwan,Taiwan,TW,434.94,518.75,17.7,6.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 17:00:00,Taiwan,Taiwan,TW,433.29,516.56,18.15,6.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 18:00:00,Taiwan,Taiwan,TW,436.22,519.81,17.65,6.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 19:00:00,Taiwan,Taiwan,TW,440.71,524.39,17.13,5.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 20:00:00,Taiwan,Taiwan,TW,440.6,523.83,17.45,5.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 21:00:00,Taiwan,Taiwan,TW,439.06,522.4,17.52,5.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 22:00:00,Taiwan,Taiwan,TW,437.55,521.45,17.35,5.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-02 23:00:00,Taiwan,Taiwan,TW,435.63,520.12,17.27,5.71,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-03 00:00:00,Taiwan,Taiwan,TW,430.08,515.24,17.4,6.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-03 01:00:00,Taiwan,Taiwan,TW,413.69,497.38,20.54,9.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-03 02:00:00,Taiwan,Taiwan,TW,401.54,485.24,21.85,11.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
