Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2023-01-01 00:00:00,Germany,Germany,DE,157.44,204.29,82.56,75.67,entsoe.eu
2023-01-02 00:00:00,Germany,Germany,DE,281.73,330.77,70.12,64.14,entsoe.eu
2023-01-03 00:00:00,Germany,Germany,DE,397.03,452.03,58.18,51.47,entsoe.eu
2023-01-04 00:00:00,Germany,Germany,DE,173.47,212.85,81.12,77.14,entsoe.eu
2023-01-05 00:00:00,Germany,Germany,DE,311.71,360.37,66.66,60.63,entsoe.eu
2023-01-06 00:00:00,Germany,Germany,DE,287.60,339.18,68.68,63.03,entsoe.eu
2023-01-07 00:00:00,Germany,Germany,DE,210.52,260.20,76.64,67.76,entsoe.eu
2023-01-08 00:00:00,Germany,Germany,DE,213.12,261.22,76.84,68.17,entsoe.eu
2023-01-09 00:00:00,Germany,Germany,DE,359.46,411.92,61.94,55.27,entsoe.eu
2023-01-10 00:00:00,Germany,Germany,DE,367.80,419.95,61.07,55.83,entsoe.eu
2023-01-11 00:00:00,Germany,Germany,DE,286.35,332.32,69.72,64.98,entsoe.eu
2023-01-12 00:00:00,Germany,Germany,DE,190.49,229.97,79.77,75.65,entsoe.eu
2023-01-13 00:00:00,Germany,Germany,DE,170.97,210.81,81.08,76.48,entsoe.eu
2023-01-14 00:00:00,Germany,Germany,DE,140.40,181.60,84.00,78.89,entsoe.eu
2023-01-15 00:00:00,Germany,Germany,DE,149.54,191.89,82.84,78.73,entsoe.eu
2023-01-16 00:00:00,Germany,Germany,DE,332.18,382.60,64.06,59.57,entsoe.eu
2023-01-17 00:00:00,Germany,Germany,DE,411.54,468.32,54.88,50.69,entsoe.eu
2023-01-18 00:00:00,Germany,Germany,DE,472.55,536.61,46.72,42.27,entsoe.eu
2023-01-19 00:00:00,Germany,Germany,DE,444.82,505.62,49.91,45.48,entsoe.eu
2023-01-20 00:00:00,Germany,Germany,DE,581.51,653.47,34.51,28.29,entsoe.eu
2023-01-21 00:00:00,Germany,Germany,DE,496.94,562.92,44.91,39.26,entsoe.eu
2023-01-22 00:00:00,Germany,Germany,DE,541.57,610.45,40.16,34.96,entsoe.eu
2023-01-23 00:00:00,Germany,Germany,DE,585.66,657.27,34.20,29.05,entsoe.eu
2023-01-24 00:00:00,Germany,Germany,DE,595.11,667.93,33.23,28.07,entsoe.eu
2023-01-25 00:00:00,Germany,Germany,DE,587.04,660.02,33.58,28.74,entsoe.eu
2023-01-26 00:00:00,Germany,Germany,DE,568.79,642.28,34.77,30.45,entsoe.eu
2023-01-27 00:00:00,Germany,Germany,DE,555.07,626.39,37.00,32.73,entsoe.eu
2023-01-28 00:00:00,Germany,Germany,DE,554.40,629.85,36.56,31.34,entsoe.eu
2023-01-29 00:00:00,Germany,Germany,DE,323.71,383.23,61.77,57.26,entsoe.eu
2023-01-30 00:00:00,Germany,Germany,DE,245.55,294.65,71.15,67.89,entsoe.eu
2023-01-31 00:00:00,Germany,Germany,DE,245.75,295.70,70.54,67.29,entsoe.eu
2023-02-01 00:00:00,Germany,Germany,DE,221.74,270.00,72.56,69.70,entsoe.eu
2023-02-02 00:00:00,Germany,Germany,DE,360.41,418.15,57.75,54.14,entsoe.eu
